variant,n,run,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
hier_a_iso_k8_seg_total,256,2,369144,47304,0.4287,0.284,1.0553,0.1286,117248,88.82
hier_a_iso_k8_glue,256,2,18642,4245,0.4815,0.3814,0.497,0.1404,14656,62.55
hier_a_iso_k8,256,3,387786,51549,0.9102,0.374,1.0283,0.2721,131904,88.66
hier_a_iso_k8_seg_node,256,3,46143,5913,0.4287,0.2821,1.0283,0.0215,14656,88.66
hier_a_iso_k8_seg_total,256,3,369144,47304,0.4287,0.2821,1.0283,0.1221,117248,88.66
hier_a_iso_k8_glue,256,3,18642,4245,0.4815,0.374,0.5027,0.15,14656,62.7
hier_a_iso_k2,512,1,820686,114203,3.3028,0.7657,6.6993,0.1244,43968,592.38
hier_a_iso_k2_seg_node,512,1,402636,54083,2.5467,0.7297,6.6993,0.0185,14656,592.38
hier_a_iso_k2_seg_total,512,1,805272,108166,2.5467,0.7297,6.6993,0.0338,29312,592.38
hier_a_iso_k2_glue,512,1,15414,6037,0.7561,0.7657,0.4888,0.0906,14656,173.65
hier_a_iso_k2,512,2,820686,114203,3.3028,0.7716,6.727,0.1365,43968,592.29
hier_a_iso_k2_seg_node,512,2,402636,54083,2.5467,0.7176,6.727,0.018,14656,592.29
hier_a_iso_k2_seg_total,512,2,805272,108166,2.5467,0.7176,6.727,0.0317,29312,592.29
hier_a_iso_k2_glue,512,2,15414,6037,0.7561,0.7716,0.4794,0.1048,14656,173.7
hier_a_iso_k2,512,3,820686,114203,3.3028,0.7771,6.7335,0.1243,43968,592.34
hier_a_iso_k2_seg_node,512,3,402636,54083,2.5467,0.7286,6.7335,0.0165,14656,592.34
hier_a_iso_k2_seg_total,512,3,805272,108166,2.5467,0.7286,6.7335,0.0301,29312,592.34
hier_a_iso_k2_glue,512,3,15414,6037,0.7561,0.7771,0.4723,0.0942,14656,173.39
hier_a_iso_k4,512,1,826382,114225,2.2903,0.742,3.5294,0.1838,73280,307.07
