variant,n,run,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
hier_fs_iso_k4,1504,1,2973761,374564,4.6619,0.9571,12.0354,0.1634,73280,1100.67
hier_fs_iso_k4_seg_node,1504,1,740058,92642,4.4185,0.9571,12.0354,0.0133,14656,1100.67
hier_fs_iso_k4_seg_total,1504,1,2960232,370568,4.4185,0.9571,12.0354,0.051,58624,1100.67
hier_fs_iso_k4_glue,1504,1,13529,3996,0.2434,0.2378,0.3227,0.1124,14656,39.94
hier_fs_iso_k4,1504,2,2973761,374564,4.6619,0.9676,11.9738,0.1616,73280,1100.8
hier_fs_iso_k4_seg_node,1504,2,740058,92642,4.4185,0.9676,11.9738,0.0128,14656,1100.8
hier_fs_iso_k4_seg_total,1504,2,2960232,370568,4.4185,0.9676,11.9738,0.0489,58624,1100.8
hier_fs_iso_k4_glue,1504,2,13529,3996,0.2434,0.2343,0.3185,0.1127,14656,40.23
hier_fs_iso_k4,1504,3,2973761,374564,4.6619,0.9608,12.0099,0.1672,73280,1100.68
hier_fs_iso_k4_seg_node,1504,3,740058,92642,4.4185,0.9608,12.0099,0.0206,14656,1100.68
hier_fs_iso_k4_seg_total,1504,3,2960232,370568,4.4185,0.9608,12.0099,0.0617,58624,1100.68
hier_fs_iso_k4_glue,1504,3,13529,3996,0.2434,0.2335,0.323,0.1055,14656,39.75
hier_fs_iso_k8,1504,1,2985497,374628,2.523,0.5936,6.4,0.257,131904,540.63
hier_fs_iso_k8_seg_node,1504,1,370544,46206,2.2432,0.5936,6.4,0.0196,14656,540.63
hier_fs_iso_k8_seg_total,1504,1,2964352,369648,2.2432,0.5936,6.4,0.1195,117248,540.63
hier_fs_iso_k8_glue,1504,1,21145,4980,0.2798,0.2633,0.5012,0.1375,14656,52.22
hier_fs_iso_k8,1504,2,2985497,374628,2.523,0.5962,6.386,0.2653,131904,540.47
hier_fs_iso_k8_seg_node,1504,2,370544,46206,2.2432,0.5962,6.386,0.0199,14656,540.47
hier_fs_iso_k8_seg_total,1504,2,2964352,369648,2.2432,0.5962,6.386,0.1232,117248,540.47
hier_fs_iso_k8_glue,1504,2,21145,4980,0.2798,0.262,0.4993,0.1421,14656,51.95
hier_fs_iso_k8,1504,3,2985497,374628,2.523,0.5978,6.3861,0.2637,131904,540.6
hier_fs_iso_k8_seg_node,1504,3,370544,46206,2.2432,0.5978,6.3861,0.0187,14656,540.6
hier_fs_iso_k8_seg_total,1504,3,2964352,369648,2.2432,0.5978,6.3861,0.1194,117248,540.6
hier_fs_iso_k8_glue,1504,3,21145,4980,0.2798,0.2597,0.503,0.1443,14656,52.05
hier_fs_iso_k2,2000,1,3943773,498036,12.05,2.2242,26.4106,0.1124,43968,2548.73
hier_fs_iso_k2_seg_node,2000,1,1966530,246770,11.8058,2.2242,26.4106,0.0128,14656,2548.73
hier_fs_iso_k2_seg_total,2000,1,3933060,493540,11.8058,2.2242,26.4106,0.0249,29312,2548.73
hier_fs_iso_k2_glue,2000,1,10713,4496,0.2442,0.2278,0.2952,0.0875,14656,39.02
hier_fs_iso_k2,2000,2,3943773,498036,12.05,2.246,26.2684,0.1198,43968,2548.56
hier_fs_iso_k2_seg_node,2000,2,1966530,246770,11.8058,2.246,26.2684,0.0127,14656,2548.56
hier_fs_iso_k2_seg_total,2000,2,3933060,493540,11.8058,2.246,26.2684,0.0253,29312,2548.56
hier_fs_iso_k2_glue,2000,2,10713,4496,0.2442,0.2285,0.2901,0.0945,14656,39.03
hier_fs_iso_k2,2000,3,3943773,498036,12.05,2.2217,26.1997,0.1059,43968,2548.72
hier_fs_iso_k2_seg_node,2000,3,1966530,246770,11.8058,2.2217,26.1997,0.0127,14656,2548.72
hier_fs_iso_k2_seg_total,2000,3,3933060,493540,11.8058,2.2217,26.1997,0.0248,29312,2548.72
hier_fs_iso_k2_glue,2000,3,10713,4496,0.2442,0.2249,0.2916,0.0811,14656,39.15
hier_fs_iso_k4,2000,1,3949641,498068,6.0117,1.217,13.9073,0.1562,73280,1336.79
hier_fs_iso_k4_seg_node,2000,1,983780,123270,5.7525,1.217,13.9073,0.0128,14656,1336.79
hier_fs_iso_k4_seg_total,2000,1,3935120,493080,5.7525,1.217,13.9073,0.0498,58624,1336.79
hier_fs_iso_k4_glue,2000,1,14521,4988,0.2592,0.2415,0.327,0.1064,14656,41.75
hier_fs_iso_k4,2000,2,3949641,498068,6.0117,1.2327,13.8362,0.1669,73280,1336.94
hier_fs_iso_k4_seg_node,2000,2,983780,123270,5.7525,1.2327,13.8362,0.0131,14656,1336.94
hier_fs_iso_k4_seg_total,2000,2,3935120,493080,5.7525,1.2327,13.8362,0.0502,58624,1336.94
hier_fs_iso_k4_glue,2000,2,14521,4988,0.2592,0.24,0.329,0.1167,14656,42.12
hier_fs_iso_k4,2000,3,3949641,498068,6.0117,1.2274,13.8366,0.1586,73280,1336.96
hier_fs_iso_k4_seg_node,2000,3,983780,123270,5.7525,1.2274,13.8366,0.014,14656,1336.96
hier_fs_iso_k4_seg_total,2000,3,3935120,493080,5.7525,1.2274,13.8366,0.0522,58624,1336.96
hier_fs_iso_k4_glue,2000,3,14521,4988,0.2592,0.2448,0.3313,0.1064,14656,42.38
hier_fs_iso_k8,2000,1,3961377,498132,3.1352,0.7141,7.3735,0.267,131904,676.26
hier_fs_iso_k8_seg_node,2000,1,492405,61520,2.8459,0.7141,7.3735,0.0191,14656,676.26
hier_fs_iso_k8_seg_total,2000,1,3939240,492160,2.8459,0.7141,7.3735,0.1231,117248,676.26
hier_fs_iso_k8_glue,2000,1,22137,5972,0.2893,0.2653,0.5127,0.1439,14656,55.61
hier_fs_iso_k8,2000,2,3961377,498132,3.1352,0.7201,7.3539,0.2542,131904,676.19
hier_fs_iso_k8_seg_node,2000,2,492405,61520,2.8459,0.7201,7.3539,0.0167,14656,676.19
hier_fs_iso_k8_seg_total,2000,2,3939240,492160,2.8459,0.7201,7.3539,0.1068,117248,676.19
hier_fs_iso_k8_glue,2000,2,22137,5972,0.2893,0.2555,0.5155,0.1474,14656,55.71
hier_fs_iso_k8,2000,3,3961377,498132,3.1352,0.7209,7.3479,0.2548,131904,676.2
hier_fs_iso_k8_seg_node,2000,3,492405,61520,2.8459,0.7209,7.3479,0.0153,14656,676.2
hier_fs_iso_k8_seg_total,2000,3,3939240,492160,2.8459,0.7209,7.3479,0.1059,117248,676.2
hier_fs_iso_k8_glue,2000,3,22137,5972,0.2893,0.2662,0.5079,0.1489,14656,55.64
hier_fs_iso_k2,2504,1,5150113,651076,16.7654,2.8952,40.8459,0.1153,43968,3606.16
hier_fs_iso_k2_seg_node,2504,1,2569110,322775,16.519,2.8952,40.8459,0.0126,14656,3606.16
hier_fs_iso_k2_seg_total,2504,1,5138220,645550,16.519,2.8952,40.8459,0.0248,29312,3606.16
hier_fs_iso_k2_glue,2504,1,11893,5526,0.2464,0.2239,0.3018,0.0905,14656,39.14
hier_fs_iso_k2,2504,2,5150113,651076,16.7654,2.8707,40.7595,0.1098,43968,3606.0
hier_fs_iso_k2_seg_node,2504,2,2569110,322775,16.519,2.8707,40.7595,0.0127,14656,3606.0
hier_fs_iso_k2_seg_total,2504,2,5138220,645550,16.519,2.8707,40.7595,0.0252,29312,3606.0
hier_fs_iso_k2_glue,2504,2,11893,5526,0.2464,0.2316,0.2969,0.0846,14656,39.31
hier_fs_iso_k2,2504,3,5150113,651076,16.7654,2.9159,40.8399,0.1075,43968,3606.41
hier_fs_iso_k2_seg_node,2504,3,2569110,322775,16.519,2.9159,40.8399,0.0128,14656,3606.41
hier_fs_iso_k2_seg_total,2504,3,5138220,645550,16.519,2.9159,40.8399,0.0248,29312,3606.41
hier_fs_iso_k2_glue,2504,3,11893,5526,0.2464,0.225,0.2985,0.0827,14656,39.19
hier_fs_iso_k4,2504,1,5155980,651108,8.2472,1.5365,21.4203,0.154,73280,1840.09
hier_fs_iso_k4_seg_node,2504,1,1285027,161267,7.9723,1.5365,21.4203,0.0128,14656,1840.09
hier_fs_iso_k4_seg_total,2504,1,5140108,645068,7.9723,1.5365,21.4203,0.0498,58624,1840.09
hier_fs_iso_k4_glue,2504,1,15872,6040,0.2749,0.244,0.3387,0.1042,14656,43.25
hier_fs_iso_k4,2504,2,5155980,651108,8.2472,1.5579,21.4475,0.1558,73280,1840.09
hier_fs_iso_k4_seg_node,2504,2,1285027,161267,7.9723,1.5579,21.4475,0.013,14656,1840.09
hier_fs_iso_k4_seg_total,2504,2,5140108,645068,7.9723,1.5579,21.4475,0.0502,58624,1840.09
hier_fs_iso_k4_glue,2504,2,15872,6040,0.2749,0.2395,0.3424,0.1056,14656,43.3
hier_fs_iso_k4,2504,3,5155980,651108,8.2472,1.5474,21.4016,0.1519,73280,1840.12
hier_fs_iso_k4_seg_node,2504,3,1285027,161267,7.9723,1.5474,21.4016,0.0127,14656,1840.12
hier_fs_iso_k4_seg_total,2504,3,5140108,645068,7.9723,1.5474,21.4016,0.0493,58624,1840.12
hier_fs_iso_k4_glue,2504,3,15872,6040,0.2749,0.2396,0.3412,0.1026,14656,43.42
hier_fs_iso_k8,2504,1,5167711,651172,4.1753,0.8755,11.3127,0.2633,131904,1064.18
hier_fs_iso_k8_seg_node,2504,1,642985,80513,3.8781,0.8755,11.3127,0.021,14656,1064.18
hier_fs_iso_k8_seg_total,2504,1,5143880,644104,3.8781,0.8755,11.3127,0.1225,117248,1064.18
hier_fs_iso_k8_glue,2504,1,23831,7068,0.2972,0.2613,0.5265,0.1408,14656,58.17
hier_fs_iso_k8,2504,2,5167711,651172,4.1753,0.8852,11.2836,0.2575,131904,1063.85
hier_fs_iso_k8_seg_node,2504,2,642985,80513,3.8781,0.8852,11.2836,0.0209,14656,1063.85
hier_fs_iso_k8_seg_total,2504,2,5143880,644104,3.8781,0.8852,11.2836,0.1185,117248,1063.85
hier_fs_iso_k8_glue,2504,2,23831,7068,0.2972,0.2583,0.5286,0.139,14656,58.11
hier_fs_iso_k8,2504,3,5167711,651172,4.1753,0.8892,11.3031,0.2575,131904,1063.93
hier_fs_iso_k8_seg_node,2504,3,642985,80513,3.8781,0.8892,11.3031,0.0179,14656,1063.93
hier_fs_iso_k8_seg_total,2504,3,5143880,644104,3.8781,0.8892,11.3031,0.1164,117248,1063.93
hier_fs_iso_k8_glue,2504,3,23831,7068,0.2972,0.2585,0.5304,0.1411,14656,58.21
hier_fs_iso_k2,3000,1,6425774,813036,21.2776,3.2323,45.8417,0.1234,43968,4308.32
hier_fs_iso_k2_seg_node,3000,1,3206359,403248,21.0078,3.2323,45.8417,0.013,14656,4308.32
hier_fs_iso_k2_seg_total,3000,1,6412718,806496,21.0078,3.2323,45.8417,0.0255,29312,4308.32
hier_fs_iso_k2_glue,3000,1,13056,6540,0.2698,0.2306,0.3111,0.0979,14656,40.49
hier_fs_iso_k2,3000,2,6425774,813036,21.2776,3.2288,45.7732,0.1172,43968,4308.34
hier_fs_iso_k2_seg_node,3000,2,3206359,403248,21.0078,3.2288,45.7732,0.0129,14656,4308.34
hier_fs_iso_k2_seg_total,3000,2,6412718,806496,21.0078,3.2288,45.7732,0.0253,29312,4308.34
hier_fs_iso_k2_glue,3000,2,13056,6540,0.2698,0.229,0.3088,0.0919,14656,40.39
hier_fs_iso_k2,3000,3,6425774,813036,21.2776,3.2788,45.8234,0.1106,43968,4308.3
hier_fs_iso_k2_seg_node,3000,3,3206359,403248,21.0078,3.2788,45.8234,0.0131,14656,4308.3
hier_fs_iso_k2_seg_total,3000,3,6412718,806496,21.0078,3.2788,45.8234,0.0253,29312,4308.3
hier_fs_iso_k2_glue,3000,3,13056,6540,0.2698,0.2309,0.3098,0.0853,14656,40.6
hier_fs_iso_k4,3000,1,6431643,813068,10.3254,1.7512,24.0011,0.1793,73280,2250.38
hier_fs_iso_k4_seg_node,3000,1,1603609,201498,10.0384,1.7512,24.0011,0.0188,14656,2250.38
hier_fs_iso_k4_seg_total,3000,1,6414436,805992,10.0384,1.7512,24.0011,0.0605,58624,2250.38
hier_fs_iso_k4_glue,3000,1,17207,7076,0.287,0.2429,0.4697,0.1188,14656,52.21
hier_fs_iso_k4,3000,2,6431643,813068,10.3254,1.7607,23.8676,0.1628,73280,2250.36
hier_fs_iso_k4_seg_node,3000,2,1603609,201498,10.0384,1.7607,23.8676,0.0134,14656,2250.36
hier_fs_iso_k4_seg_total,3000,2,6414436,805992,10.0384,1.7607,23.8676,0.0522,58624,2250.36
hier_fs_iso_k4_glue,3000,2,17207,7076,0.287,0.2432,0.4642,0.1106,14656,52.12
hier_fs_iso_k4,3000,3,6431643,813068,10.3254,1.7425,23.9212,0.1631,73280,2250.48
hier_fs_iso_k4_seg_node,3000,3,1603609,201498,10.0384,1.7425,23.9212,0.0139,14656,2250.48
hier_fs_iso_k4_seg_total,3000,3,6414436,805992,10.0384,1.7425,23.9212,0.0531,58624,2250.48
hier_fs_iso_k4_glue,3000,3,17207,7076,0.287,0.2458,0.4649,0.11,14656,52.12
hier_fs_iso_k8,3000,1,6443373,813132,5.0592,1.0191,12.5997,0.259,131904,1149.43
hier_fs_iso_k8_seg_node,3000,1,802233,100623,4.7433,1.0191,12.5997,0.0186,14656,1149.43
hier_fs_iso_k8_seg_total,3000,1,6417864,804984,4.7433,1.0191,12.5997,0.1105,117248,1149.43
hier_fs_iso_k8_glue,3000,1,25509,8148,0.3159,0.2622,0.5471,0.1485,14656,58.55
hier_fs_iso_k8,3000,2,6443373,813132,5.0592,1.0328,12.5815,0.2611,131904,1149.76
hier_fs_iso_k8_seg_node,3000,2,802233,100623,4.7433,1.0328,12.5815,0.0214,14656,1149.76
hier_fs_iso_k8_seg_total,3000,2,6417864,804984,4.7433,1.0328,12.5815,0.1199,117248,1149.76
hier_fs_iso_k8_glue,3000,2,25509,8148,0.3159,0.2663,0.5461,0.1412,14656,58.3
hier_fs_iso_k8,3000,3,6443373,813132,5.0592,1.1837,13.5624,0.2691,131904,1149.5
hier_fs_iso_k8_seg_node,3000,3,802233,100623,4.7433,1.1837,13.5624,0.0214,14656,1149.5
hier_fs_iso_k8_seg_total,3000,3,6417864,804984,4.7433,1.1837,13.5624,0.124,117248,1149.5
hier_fs_iso_k8_glue,3000,3,25509,8148,0.3159,0.2622,0.5452,0.1451,14656,58.73
hier_fs_iso_k2,4000,1,8564774,1084036,30.217,4.2753,71.0516,0.1275,43968,6166.75
hier_fs_iso_k2_seg_node,4000,1,4274859,537748,29.928,4.2753,71.0516,0.0128,14656,6166.75
hier_fs_iso_k2_seg_total,4000,1,8549718,1075496,29.928,4.2753,71.0516,0.0254,29312,6166.75
hier_fs_iso_k2_glue,4000,1,15056,8540,0.289,0.2296,0.3209,0.1021,14656,43.84
hier_fs_iso_k2,4000,2,8564774,1084036,30.217,4.3247,71.233,0.1216,43968,6166.94
hier_fs_iso_k2_seg_node,4000,2,4274859,537748,29.928,4.3247,71.233,0.0132,14656,6166.94
hier_fs_iso_k2_seg_total,4000,2,8549718,1075496,29.928,4.3247,71.233,0.0261,29312,6166.94
hier_fs_iso_k2_glue,4000,2,15056,8540,0.289,0.2391,0.3311,0.0955,14656,43.77
hier_fs_iso_k2,4000,3,8564774,1084036,30.217,4.3213,71.2734,0.1092,43968,6166.91
hier_fs_iso_k2_seg_node,4000,3,4274859,537748,29.928,4.3213,71.2734,0.0128,14656,6166.91
hier_fs_iso_k2_seg_total,4000,3,8549718,1075496,29.928,4.3213,71.2734,0.0253,29312,6166.91
hier_fs_iso_k2_glue,4000,3,15056,8540,0.289,0.2322,0.3225,0.0839,14656,43.84
hier_fs_iso_k4,4000,1,8570643,1084068,14.6781,2.2751,37.8499,0.1781,73280,3275.91
hier_fs_iso_k4_seg_node,4000,1,2137859,268748,14.3631,2.2751,37.8499,0.0172,14656,3275.91
hier_fs_iso_k4_seg_total,4000,1,8551436,1074992,14.3631,2.2751,37.8499,0.0584,58624,3275.91
hier_fs_iso_k4_glue,4000,1,19207,9076,0.315,0.2498,0.4806,0.1197,14656,53.49
hier_fs_iso_k4,4000,2,8570643,1084068,14.6781,2.2784,37.6867,0.1729,73280,3275.88
hier_fs_iso_k4_seg_node,4000,2,2137859,268748,14.3631,2.2784,37.6867,0.0215,14656,3275.88
hier_fs_iso_k4_seg_total,4000,2,8551436,1074992,14.3631,2.2784,37.6867,0.0676,58624,3275.88
hier_fs_iso_k4_glue,4000,2,19207,9076,0.315,0.2458,0.4826,0.1053,14656,53.73
hier_fs_iso_k4,4000,3,8570643,1084068,14.6781,2.3147,37.7944,0.1679,73280,3275.64
hier_fs_iso_k4_seg_node,4000,3,2137859,268748,14.3631,2.3147,37.7944,0.0136,14656,3275.64
hier_fs_iso_k4_seg_total,4000,3,8551436,1074992,14.3631,2.3147,37.7944,0.0521,58624,3275.64
hier_fs_iso_k4_glue,4000,3,19207,9076,0.315,0.2499,0.4793,0.1158,14656,53.38
hier_fs_iso_k8,4000,1,8582381,1084132,7.0988,1.2806,19.7906,0.2696,131904,1683.28
hier_fs_iso_k8_seg_node,4000,1,1069359,134248,6.7457,1.2806,19.7906,0.0222,14656,1683.28
hier_fs_iso_k8_seg_total,4000,1,8554872,1073984,6.7457,1.2806,19.7906,0.1246,117248,1683.28
hier_fs_iso_k8_glue,4000,1,27509,10148,0.3531,0.266,0.5612,0.145,14656,59.95
hier_fs_iso_k8,4000,2,8582381,1084132,7.0988,1.2881,19.699,0.2652,131904,1683.29
hier_fs_iso_k8_seg_node,4000,2,1069359,134248,6.7457,1.2881,19.699,0.0196,14656,1683.29
hier_fs_iso_k8_seg_total,4000,2,8554872,1073984,6.7457,1.2881,19.699,0.1228,117248,1683.29
hier_fs_iso_k8_glue,4000,2,27509,10148,0.3531,0.2698,0.5611,0.1424,14656,60.23
hier_fs_iso_k8,4000,3,8582381,1084132,7.0988,1.2864,19.8296,0.255,131904,1683.31
hier_fs_iso_k8_seg_node,4000,3,1069359,134248,6.7457,1.2864,19.8296,0.0205,14656,1683.31
hier_fs_iso_k8_seg_total,4000,3,8554872,1073984,6.7457,1.2864,19.8296,0.1151,117248,1683.31
hier_fs_iso_k8_glue,4000,3,27509,10148,0.3531,0.2665,0.5611,0.1399,14656,59.92
hier_fs_iso_k2,5000,1,11132524,1410036,39.7597,5.8806,80.8696,0.1293,43968,7580.14
hier_fs_iso_k2_seg_node,5000,1,5557648,699737,39.4284,5.8806,80.8696,0.0141,14656,7580.14
hier_fs_iso_k2_seg_total,5000,1,11115296,1399474,39.4284,5.8806,80.8696,0.0279,29312,7580.14
hier_fs_iso_k2_glue,5000,1,17228,10562,0.3313,0.2426,0.4565,0.1014,14656,52.84
hier_fs_iso_k2,5000,2,11132524,1410036,39.7597,5.9609,80.6372,0.1219,43968,7580.14
hier_fs_iso_k2_seg_node,5000,2,5557648,699737,39.4284,5.9609,80.6372,0.0146,14656,7580.14
hier_fs_iso_k2_seg_total,5000,2,11115296,1399474,39.4284,5.9609,80.6372,0.0286,29312,7580.14
hier_fs_iso_k2_glue,5000,2,17228,10562,0.3313,0.2414,0.4536,0.0933,14656,52.55
hier_fs_iso_k2,5000,3,11132524,1410036,39.7597,6.0515,83.3361,0.1239,43968,7579.94
hier_fs_iso_k2_seg_node,5000,3,5557648,699737,39.4284,6.0515,83.3361,0.0143,14656,7579.94
hier_fs_iso_k2_seg_total,5000,3,11115296,1399474,39.4284,6.0515,83.3361,0.0284,29312,7579.94
hier_fs_iso_k2_glue,5000,3,17228,10562,0.3313,0.2413,0.459,0.0955,14656,52.9
hier_fs_iso_k4,5000,1,11138394,1410068,19.4453,3.0714,42.7089,0.1772,73280,3899.87
hier_fs_iso_k4_seg_node,5000,1,2779211,349737,19.1073,3.0714,42.7089,0.0151,14656,3899.87
hier_fs_iso_k4_seg_total,5000,1,11116844,1398948,19.1073,3.0714,42.7089,0.0562,58624,3899.87
hier_fs_iso_k4_glue,5000,1,21550,11120,0.338,0.2558,0.5048,0.121,14656,54.12
hier_fs_iso_k4,5000,2,11138394,1410068,19.4453,3.1849,43.0528,0.1731,73280,3899.81
hier_fs_iso_k4_seg_node,5000,2,2779211,349737,19.1073,3.1849,43.0528,0.0187,14656,3899.81
hier_fs_iso_k4_seg_total,5000,2,11116844,1398948,19.1073,3.1849,43.0528,0.061,58624,3899.81
hier_fs_iso_k4_glue,5000,2,21550,11120,0.338,0.2563,0.5095,0.1121,14656,54.52
hier_fs_iso_k4,5000,3,11138394,1410068,19.4453,3.0998,42.7183,0.1732,73280,3899.87
hier_fs_iso_k4_seg_node,5000,3,2779211,349737,19.1073,3.0998,42.7183,0.0158,14656,3899.87
hier_fs_iso_k4_seg_total,5000,3,11116844,1398948,19.1073,3.0998,42.7183,0.058,58624,3899.87
hier_fs_iso_k4_glue,5000,3,21550,11120,0.338,0.2542,0.5058,0.1152,14656,54.34
hier_fs_iso_k8,5000,1,11150123,1410132,9.1191,1.6243,22.3511,0.26,131904,1968.41
hier_fs_iso_k8_seg_node,5000,1,1389991,174737,8.725,1.6243,22.3511,0.0197,14656,1968.41
hier_fs_iso_k8_seg_total,5000,1,11119928,1397896,8.725,1.6243,22.3511,0.1226,117248,1968.41
hier_fs_iso_k8_glue,5000,1,30195,12236,0.3941,0.272,0.5881,0.1374,14656,65.1
hier_fs_iso_k8,5000,2,11150123,1410132,9.1191,1.6274,22.2447,0.2711,131904,1968.63
hier_fs_iso_k8_seg_node,5000,2,1389991,174737,8.725,1.6274,22.2447,0.0207,14656,1968.63
hier_fs_iso_k8_seg_total,5000,2,11119928,1397896,8.725,1.6274,22.2447,0.1204,117248,1968.63
hier_fs_iso_k8_glue,5000,2,30195,12236,0.3941,0.2793,0.5966,0.1507,14656,65.14
hier_fs_iso_k8,5000,3,11150123,1410132,9.1191,1.6371,22.5049,0.2776,131904,1968.41
hier_fs_iso_k8_seg_node,5000,3,1389991,174737,8.725,1.6371,22.5049,0.0206,14656,1968.41
hier_fs_iso_k8_seg_total,5000,3,11119928,1397896,8.725,1.6371,22.5049,0.1276,117248,1968.41
hier_fs_iso_k8_glue,5000,3,30195,12236,0.3941,0.2766,0.5903,0.15,14656,64.99
