exp,n,k,m,depth,run,role,circuit,gates,acir,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
2,3000,8,375,24,2,inner_segment,sub_2,781620,103995,5.3419,1.2701,12.3321,,,1103.21
2,3000,8,375,24,2,inner_segment,sub_3,781620,103995,5.3419,1.2779,12.3412,,,1103.61
2,3000,8,375,24,2,inner_segment,sub_4,781620,103995,5.3419,1.2742,12.3893,,,1103.37
2,3000,8,375,24,2,inner_segment,sub_5,781620,103995,5.3419,1.2812,12.3294,,,1103.3
2,3000,8,375,24,2,inner_segment,sub_6,781620,103995,5.3419,1.2658,12.3625,,,1103.51
2,3000,8,375,24,2,inner_segment,sub_7,781620,103995,5.3419,1.2698,12.3605,,,1103.5
2,3000,8,375,24,2,outer_recursive,rec_exp2_k_segments_a,6236030,38173,5.6464,14.4661,89.5776,0.0176,14656,9514.18
2,3000,4,750,24,1,inner_segment,sub_0,1562465,208245,10.8556,2.6248,17.1826,,,2202.53
2,3000,4,750,24,1,inner_segment,sub_1,1562465,208245,10.8556,2.7261,23.8467,,,2202.56
2,3000,4,750,24,1,inner_segment,sub_2,1562465,208245,10.8556,2.7073,23.6713,,,2202.68
2,3000,4,750,24,1,inner_segment,sub_3,1562465,208245,10.8556,2.6573,22.6753,,,2202.59
2,3000,4,750,24,1,outer_recursive,rec_exp2_k_segments_a,3161553,37089,21.4827,14.909,47.1811,0.0125,14656,5406.05
2,3000,4,750,24,2,inner_segment,sub_0,1562465,208245,10.8556,2.6854,23.5529,,,2202.68
2,3000,4,750,24,2,inner_segment,sub_1,1562465,208245,10.8556,2.6949,23.5808,,,2202.5
2,3000,4,750,24,2,inner_segment,sub_2,1562465,208245,10.8556,2.7046,23.5308,,,2202.81
2,3000,4,750,24,2,inner_segment,sub_3,1562465,208245,10.8556,2.696,23.4996,,,2203.0
2,3000,4,750,24,2,outer_recursive,rec_exp2_k_segments_a,3161553,37089,5.5981,15.3093,46.865,0.0125,14656,5406.09
2,3000,2,1500,24,1,inner_segment,sub_0,3124152,416745,26.2252,6.8529,43.9945,,,4427.75
2,3000,2,1500,24,1,inner_segment,sub_1,3124152,416745,26.2252,6.848,45.5622,,,4427.75
2,3000,2,1500,24,1,outer_recursive,rec_exp2_k_segments_a,1624314,36547,21.6343,16.405,27.363,0.0133,14656,5003.45
2,3000,2,1500,24,2,inner_segment,sub_0,3124152,416745,26.2252,6.8579,45.5831,,,4427.74
2,3000,2,1500,24,2,inner_segment,sub_1,3124152,416745,26.2252,7.0916,47.444,,,4427.62
2,3000,2,1500,24,2,outer_recursive,rec_exp2_k_segments_a,1624314,36547,6.0088,17.7069,29.5912,0.0134,14656,4997.85
2,4000,8,500,24,1,inner_segment,sub_0,1041902,138745,8.266,1.6302,13.286,,,1419.65
2,4000,8,500,24,1,inner_segment,sub_1,1041902,138745,8.266,1.7232,14.4457,,,1419.53
2,4000,8,500,24,1,inner_segment,sub_2,1041902,138745,8.266,1.7066,14.3674,,,1419.53
2,4000,8,500,24,1,inner_segment,sub_3,1041902,138745,8.266,1.7984,14.4272,,,1419.53
2,4000,8,500,24,1,inner_segment,sub_4,1041902,138745,8.266,1.7029,14.3493,,,1419.66
2,4000,8,500,24,1,inner_segment,sub_5,1041902,138745,8.266,1.7104,14.3244,,,1419.53
2,4000,8,500,24,1,inner_segment,sub_6,1041902,138745,8.266,1.6941,14.3096,,,1419.53
2,4000,8,500,24,1,inner_segment,sub_7,1041902,138745,8.266,1.7475,14.347,,,1419.66
2,4000,8,500,24,1,outer_recursive,rec_exp2_k_segments_a,6286058,50173,33.8831,25.3829,87.6048,0.0124,14656,10608.51
2,4000,8,500,24,2,inner_segment,sub_0,1041902,138745,8.266,1.7713,14.3959,,,1419.66
2,4000,8,500,24,2,inner_segment,sub_1,1041902,138745,8.266,1.7157,14.4682,,,1419.66
2,4000,8,500,24,2,inner_segment,sub_2,1041902,138745,8.266,1.7528,14.3546,,,1419.53
2,4000,8,500,24,2,inner_segment,sub_3,1041902,138745,8.266,1.7157,14.3797,,,1419.53
2,4000,8,500,24,2,inner_segment,sub_4,1041902,138745,8.266,1.7097,14.3927,,,1419.53
2,4000,8,500,24,2,inner_segment,sub_5,1041902,138745,8.266,1.7086,14.357,,,1419.66
2,4000,8,500,24,2,inner_segment,sub_6,1041902,138745,8.266,1.7542,14.388,,,1419.53
2,4000,8,500,24,2,inner_segment,sub_7,1041902,138745,8.266,1.699,14.432,,,1419.66
2,4000,8,500,24,2,outer_recursive,rec_exp2_k_segments_a,6286058,50173,9.6731,25.5478,88.0042,0.0119,14656,10608.46
2,4000,4,1000,24,1,inner_segment,sub_0,2083027,277745,16.1315,3.9578,24.0477,,,2827.02
2,4000,4,1000,24,1,inner_segment,sub_1,2083027,277745,16.1315,4.2934,29.2768,,,2826.78
2,4000,4,1000,24,1,inner_segment,sub_2,2083027,277745,16.1315,4.0783,28.3112,,,2826.57
2,4000,4,1000,24,1,inner_segment,sub_3,2083027,277745,16.1315,3.9813,27.3919,,,2826.73
2,4000,4,1000,24,1,outer_recursive,rec_exp2_k_segments_a,3211289,49089,37.7296,26.3496,51.7307,0.0122,14656,9084.05
2,4000,4,1000,24,2,inner_segment,sub_0,2083027,277745,16.1315,3.972,27.4977,,,2826.68
2,4000,4,1000,24,2,inner_segment,sub_1,2083027,277745,16.1315,3.8474,27.3251,,,2826.82
2,4000,4,1000,24,2,inner_segment,sub_2,2083027,277745,16.1315,3.8502,27.3359,,,2826.75
2,4000,4,1000,24,2,inner_segment,sub_3,2083027,277745,16.1315,3.8485,27.3393,,,2826.8
2,4000,4,1000,24,2,outer_recursive,rec_exp2_k_segments_a,3211289,49089,9.559,26.4327,51.8028,0.0117,14656,9079.25
2,4000,2,2000,24,1,inner_segment,sub_0,4165277,555745,39.5133,10.7924,53.3135,,,6007.76
2,4000,2,2000,24,1,inner_segment,sub_1,4165277,555745,39.5133,10.2692,54.4262,,,6007.77
2,4000,2,2000,24,1,outer_recursive,rec_exp2_k_segments_a,1674196,48547,39.6004,28.5757,32.3423,0.0125,14656,9033.02
2,4000,2,2000,24,2,inner_segment,sub_0,4165277,555745,39.5133,10.4778,54.403,,,6007.76
2,4000,2,2000,24,2,inner_segment,sub_1,4165277,555745,39.5133,11.0177,57.2362,,,6007.39
2,4000,2,2000,24,2,outer_recursive,rec_exp2_k_segments_a,1674196,48547,10.7238,29.667,33.9854,0.0117,14656,9032.65
2,5000,8,625,25,1,inner_segment,sub_0,1355691,180359,11.2685,2.5075,23.7507,,,1913.54
2,5000,8,625,25,1,inner_segment,sub_1,1355691,180359,11.2685,2.3505,23.1882,,,1913.58
2,5000,8,625,25,1,inner_segment,sub_2,1355691,180359,11.2685,2.3596,22.7557,,,1913.77
2,5000,8,625,25,1,inner_segment,sub_3,1355691,180359,11.2685,2.3522,22.0586,,,1913.71
2,5000,8,625,25,1,inner_segment,sub_4,1355691,180359,11.2685,2.278,21.8607,,,1913.86
2,5000,8,625,25,1,inner_segment,sub_5,1355691,180359,11.2685,2.255,21.8824,,,1913.65
2,5000,8,625,25,1,inner_segment,sub_6,1355691,180359,11.2685,2.2867,21.9044,,,1913.77
2,5000,8,625,25,1,inner_segment,sub_7,1355691,180359,11.2685,2.29,22.1349,,,1913.77
2,5000,8,625,25,1,outer_recursive,rec_exp2_k_segments_a,6336188,62261,58.6371,43.5199,95.0871,0.0167,14656,13133.71
2,5000,8,625,25,2,inner_segment,sub_0,1355691,180359,11.2685,2.5035,22.1095,,,1913.83
2,5000,8,625,25,2,inner_segment,sub_1,1355691,180359,11.2685,2.2899,21.9338,,,1913.72
2,5000,8,625,25,2,inner_segment,sub_2,1355691,180359,11.2685,2.2499,22.0509,,,1913.93
2,5000,8,625,25,2,inner_segment,sub_3,1355691,180359,11.2685,2.2812,21.9654,,,1913.74
2,5000,8,625,25,2,inner_segment,sub_4,1355691,180359,11.2685,2.3025,21.9778,,,1913.82
2,5000,8,625,25,2,inner_segment,sub_5,1355691,180359,11.2685,2.3012,21.8589,,,1913.88
2,5000,8,625,25,2,inner_segment,sub_6,1355691,180359,11.2685,2.3069,22.0238,,,1913.93
